Course Code Start End Location Days
ECONOMIC 4492G 10:30 11:30 SSC-2036 F
ECONOMIC 4492G 11:30 12:30 SSC-2020 F
ECONOMIC 4492G 11:30 12:30 SSC-3010 F
ECONOMIC 4492G 12:30 13:30 SSC-3028 F
ECONOMIC 4492G 12:30 13:30 SSC-2020 F
ECONOMIC 4492G 13:30 14:30 SSC-3028 F
ECONOMIC 4492G 13:30 14:30 SSC-2020 F
ECONOMIC 4492G 13:30 14:30 SSC-3010 F
ECONOMIC 4492G 14:30 15:30 SSC-3026 F
ECONOMIC 4492G 15:30 16:30 SSC-3026 F
ECONOMIC 4492G 14:30 17:30 BR-201 T
ECONOMIC 4492G 11:30 12:30 HC-V210 W
ECONOMIC 4492G 11:30 13:30 HC-V210 F
ECONOMIC 4492G 12:30 14:30 HC-V214 M
ECONOMIC 4492G 13:30 14:30 HC-V214 W
ECONOMIC 4492G 08:30 10:30 HC-V210 M
ECONOMIC 4492G 08:30 09:30 HC-V210 W
ECONOMIC 4492G 11:30 13:30 KC-SA150 W
ECONOMIC 4492G 12:30 13:30 KC-W166 H
ECONOMIC 4492G 15:30 17:00 KC-SA151 TH
ECONOMIC 4492G 09:30 11:30 KC-LH101 W
ECONOMIC 4492G 10:30 11:30 KC-LH101 H
ECONOMIC 4492G 15:30 17:00 KC-LH100 MW
ECONOMIC 4492G 09:30 11:30 KB-K106 H
ECONOMIC 4492G 09:30 10:30 SSC-3022 T
ECONOMIC 4492G 14:30 15:30 HC-V214 T
ECONOMIC 4492G 15:30 17:30 HC-V214 H
ECONOMIC 4492G 12:30 13:30 KC-SA150 TWH
ECONOMIC 4492G 09:30 11:30 SSC-2032 H
ECONOMIC 4492G 10:30 11:30 SSC-2028 T
ECONOMIC 4492G 15:30 17:30 HC-W112 T
ECONOMIC 4492G 14:30 15:30 HC-W112 H
ECONOMIC 4492G 13:30 14:30 SSC-2050 TH
ECONOMIC 4492G 09:30 10:30 SSC-3026 F
ECONOMIC 4492G 10:30 11:30 AHB-1B08 F
ECONOMIC 4492G 11:30 12:30 MC-17 F
ECONOMIC 4492G 12:30 13:30 SSC-2036 F
ECONOMIC 4492G 12:30 13:30 SSC-2028 F
ECONOMIC 4492G 13:30 14:30 SSC-2028 F
ECONOMIC 4492G 14:30 15:30 SSC-2032 F
ECONOMIC 4492G 15:30 16:30 SSC-3024 F
ECONOMIC 4492G 11:30 12:30 AHB-1B06 F
ECONOMIC 4492G 13:30 14:30 SSC-2032 F
ECONOMIC 4492G 09:30 10:30 SSC-2050 MW
ECONOMIC 4492G 09:30 10:30 SSC-3028 F
ECONOMIC 4492G 10:30 11:30 KB-K103 F
ECONOMIC 4492G 10:30 11:30 SSC-3022 F
ECONOMIC 4492G 11:30 12:30 AHB-1B08 F
ECONOMIC 4492G 11:30 12:30 KB-K103 F
ECONOMIC 4492G 11:30 12:30 SSC-3022 F
ECONOMIC 4492G 12:30 13:30 SSC-2032 F
ECONOMIC 4492G 12:30 13:30 SSC-3018 F
ECONOMIC 4492G 13:30 14:30 SSC-3018 F
ECONOMIC 4492G 13:30 14:30 SSC-3026 F
ECONOMIC 4492G 14:30 15:30 SSC-3018 F
ECONOMIC 4492G 14:30 15:30 SSC-3024 F
ECONOMIC 4492G 15:30 16:30 SSC-3026 F
ECONOMIC 4492G 19:00 21:00 AHB-1R40 T
ECONOMIC 4492G 21:00 22:00 AHB-1R40 T
ECONOMIC 4492G 13:30 14:30 HSB-40 MW
ECONOMIC 4492G 09:30 10:30 SSC-3010 F
ECONOMIC 4492G 10:30 11:30 SSC-2036 F
ECONOMIC 4492G 10:30 11:30 SSC-2024 F
ECONOMIC 4492G 11:30 12:30 SSC-2036 F
ECONOMIC 4492G 11:30 12:30 SSC-3018 F
ECONOMIC 4492G 12:30 13:30 SSC-2020 F
ECONOMIC 4492G 12:30 13:30 SSC-3010 F
ECONOMIC 4492G 13:30 14:30 SSC-3028 F
ECONOMIC 4492G 13:30 14:30 SSC-2020 F
ECONOMIC 4492G 13:30 14:30 SSC-3006 F
ECONOMIC 4492G 14:30 15:30 SSC-3026 F
ECONOMIC 4492G 14:30 15:30 SSC-3022 F
ECONOMIC 4492G 14:30 17:30 BR-201 T
ECONOMIC 4492G 10:30 11:30 HC-W112 MWF
ECONOMIC 4492G 18:00 21:00 HC-W112 H
ECONOMIC 4492G 11:30 13:30 HC-V208 T
ECONOMIC 4492G 11:30 12:30 HC-V208 H
ECONOMIC 4492G 15:30 17:00 KC-SA150 MW
ECONOMIC 4492G 13:30 15:00 KC-SA150 TH
ECONOMIC 4492G 10:30 12:00 KC-W168 T
ECONOMIC 4492G 10:30 12:00 KC-SA150 H
ECONOMIC 4492G 15:00 16:30 KC-SA150 T
ECONOMIC 4492G 15:00 16:30 KC-LH101 H
ECONOMIC 4492G 12:00 13:30 KC-LH101 M
ECONOMIC 4492G 12:00 13:30 KC-SA151 W
ECONOMIC 4492G 11:30 12:30 KB-K203 T
ECONOMIC 4492G 11:30 13:30 KB-K203 H
ECONOMIC 4492G 18:00 21:00 HC-V210 M
ECONOMIC 4492G 11:30 13:30 UCC-41 M
ECONOMIC 4492G 12:30 13:30 UCC-41 W
ECONOMIC 4492G 08:30 10:30 UCC-56 T
ECONOMIC 4492G 08:30 09:30 UCC-56 H
ECONOMIC 4492G 12:30 14:00 KC-LH105A MW
ECONOMIC 4492G 08:30 10:30 SSC-2024 T
ECONOMIC 4492G 08:30 09:30 SSC-2024 H
ECONOMIC 4492G 14:30 15:30 UCC-41 MWF
ECONOMIC 4492G 13:00 14:30 KC-LH105C M
ECONOMIC 4492G 13:00 14:30 KC-LH105A W
ECONOMIC 4492G 15:30 17:30 KC-LH105C T
ECONOMIC 4492G 15:30 16:30 KC-W170 H
ECONOMIC 4492G 12:30 14:30 SSC-2032 T
ECONOMIC 4492G 12:30 13:30 SSC-2032 H
ECONOMIC 4492G 12:30 14:30 SSC-2028 M
ECONOMIC 4492G 13:30 14:30 SSC-2028 W
ECONOMIC 4492G 13:30 14:30 SEB-2202 T
ECONOMIC 4492G 12:30 14:30 SEB-1200 H
ECONOMIC 4492G 09:30 11:30 SSC-2032 M
ECONOMIC 4492G 10:30 11:30 SSC-2032 W
ECONOMIC 4492G 14:30 16:30 UCC-54A M
ECONOMIC 4492G 14:30 15:30 UCC-54A W
ECONOMIC 4492G 14:30 16:30 UCC-67 T
ECONOMIC 4492G 14:30 15:30 UCC-67 H
ECONOMIC 4492G 12:30 14:30 TC-141 T
ECONOMIC 4492G 12:30 13:30 TC-141 H
ECONOMIC 4492G 11:30 12:30 SEB-1200 T
ECONOMIC 4492G 10:30 12:30 SEB-1200 H
ECONOMIC 4492G 14:30 15:30 SEB-1059 MWF
ECONOMIC 4492G 11:30 13:30 KC-LH101 T
ECONOMIC 4492G 11:30 12:30 KC-LH101 H
ECONOMIC 4492G 13:30 15:30 KC-DL130 T
ECONOMIC 4492G 13:30 14:30 KC-SA150 H
ECONOMIC 4492G 13:30 14:30 UCC-56 MWF
ECONOMIC 4492G 09:30 12:30 KC-W166 F
ECONOMIC 4492G 16:30 17:30 UCC-41 M
ECONOMIC 4492G 16:30 18:30 UCC-41 W
ECONOMIC 4492G 09:30 10:30 B&GS-0165 M
ECONOMIC 4492G 08:30 10:30 B&GS-0165 W
ECONOMIC 4492G 11:30 14:30 KC-LH100 F
ECONOMIC 4492G 19:00 22:00 UCC-56 T
ECONOMIC 4492G 15:30 16:30 UCC-56 T
ECONOMIC 4492G 15:30 17:30 UCC-56 H
ECONOMIC 4492G 10:30 12:00 KC-SA060 T
ECONOMIC 4492G 10:30 12:00 KC-BH103 H
ECONOMIC 4492G 13:30 15:00 KC-KC004 T
ECONOMIC 4492G 13:30 15:00 KC-BH103 H
ECONOMIC 4492G 11:30 13:30 UCC-56 T
ECONOMIC 4492G 12:30 13:30 UCC-56 H
ECONOMIC 4492G 19:00 22:00 TC-141 T
ECONOMIC 4492G 16:30 17:30 SH-3345 T
ECONOMIC 4492G 16:30 18:30 SH-3345 H
ECONOMIC 4492G 08:30 11:30 KC-SA060 W
ECONOMIC 4492G 09:30 10:30 B&GS-0165 MWF
ECONOMIC 4492G 10:30 11:30 B&GS-0165 MWF
ECONOMIC 4492G 11:30 13:30 SH-3345 M
ECONOMIC 4492G 12:30 13:30 SH-3345 W
ECONOMIC 4492G 10:30 11:30 UCC-58 T
ECONOMIC 4492G 10:30 12:30 UCC-58 H
ECONOMIC 4492G 11:30 12:30 B&GS-0165 M
ECONOMIC 4492G 11:30 13:30 B&GS-0165 W
ECONOMIC 4492G 12:30 13:30 UCC-56 M
ECONOMIC 4492G 12:30 14:30 B&GS-0165 W
ECONOMIC 4492G 15:00 16:30 KC-LH103 T
ECONOMIC 4492G 15:00 16:30 KC-KC004 H
ECONOMIC 4492G 16:30 18:00 UCC-56 MW
ECONOMIC 4492G 18:30 21:30 KC-KC004 T
ECONOMIC 4492G 10:30 11:30 HC-A1 M
ECONOMIC 4492G 10:30 12:30 HC-A1 W
ECONOMIC 4492G 08:30 11:30 KC-SA060 F
ECONOMIC 4492G 10:30 12:30 UCC-58 M
ECONOMIC 4492G 10:30 11:30 UCC-58 W
ECONOMIC 4492G 19:00 22:00 SH-3345 H
ECONOMIC 4492G 15:30 16:30 SH-2317 MWF
ECONOMIC 4492G 10:30 11:30 B&GS-0165 T
ECONOMIC 4492G 10:30 12:30 B&GS-0165 H
ECONOMIC 4492G 13:30 15:30 UCC-54B T
ECONOMIC 4492G 14:30 15:30 UCC-54B H
ECONOMIC 4492G 08:30 09:30 SSC-2032 M
ECONOMIC 4492G 08:30 10:30 SSC-2032 W
ECONOMIC 4492G 15:30 16:30 B&GS-0165 MWF
ECONOMIC 4492G 15:30 16:30 SEB-1200 T
ECONOMIC 4492G 15:30 17:30 SEB-1200 H
ECONOMIC 4492G 18:30 21:30 KC-W170 T
ECONOMIC 4492G 08:30 10:30 SSC-2028 T
ECONOMIC 4492G 08:30 09:30 SSC-2028 H
ECONOMIC 4492G 14:30 17:30 KC-LH103 M
ECONOMIC 4492G 09:30 10:30 SEB-2100 MWF
ECONOMIC 4492G 13:30 14:30 HC-V208 MWF
ECONOMIC 4492G 17:00 18:30 KC-BH109 M
ECONOMIC 4492G 17:00 18:30 KC-BH112 W
ECONOMIC 4492G 09:30 11:30 WL-258 M
ECONOMIC 4492G 09:30 10:30 WL-258 W
ECONOMIC 4492G 15:30 17:30 SSC-2036 M
ECONOMIC 4492G 15:30 16:30 SSC-2036 W
ECONOMIC 4492G 18:00 21:00 HC-W106 W
ECONOMIC 4492G 15:30 17:00 KC-BH103 TH
ECONOMIC 4492G 12:30 14:30 SEB-2099 M
ECONOMIC 4492G 12:30 13:30 SEB-2099 W
ECONOMIC 4492G 15:30 16:30 TC-203 M
ECONOMIC 4492G 15:30 17:30 TC-203 W
ECONOMIC 4492G 11:30 12:30 HC-W6 M
ECONOMIC 4492G 11:30 13:30 HC-W6 W
ECONOMIC 4492G 14:30 17:30 KC-W170 W
ECONOMIC 4492G 09:30 10:30 UCC-41 T
ECONOMIC 4492G 09:30 11:30 UCC-41 H
ECONOMIC 4492G 15:30 16:30 UCC-41 T
ECONOMIC 4492G 14:30 16:30 UCC-41 H
ECONOMIC 4492G 10:30 11:30 HC-V214 T
ECONOMIC 4492G 09:30 11:30 HC-V214 H
ECONOMIC 4492G 11:00 12:30 KC-LH105A M
ECONOMIC 4492G 11:00 12:30 KC-W170 W
ECONOMIC 4492G 13:30 14:30 UCC-41 T
ECONOMIC 4492G 13:30 15:30 UCC-41 H
ECONOMIC 4492G 09:30 10:30 UCC-41 T
ECONOMIC 4492G 09:30 11:30 UCC-41 H
ECONOMIC 4492G 12:30 14:30 HC-W12 M
ECONOMIC 4492G 13:30 14:30 HC-W12 W
ECONOMIC 4492G 11:30 13:00 KC-W170 M
ECONOMIC 4492G 11:30 13:00 KC-SA060 W
ECONOMIC 4492G 14:30 15:30 UCC-41 M
ECONOMIC 4492G 14:30 16:30 UCC-41 W
ECONOMIC 4492G 10:30 11:30 UCC-41 M
ECONOMIC 4492G 10:30 12:30 UCC-41 W
ECONOMIC 4492G 08:30 10:30 HC-V210 T
ECONOMIC 4492G 08:30 09:30 HC-V210 H
ECONOMIC 4492G 19:00 22:00 KC-LH105C M
ECONOMIC 4492G 14:30 15:30 SSC-2028 MWF
ECONOMIC 4492G 10:30 11:30 WL-258 MWF
ECONOMIC 4492G 09:30 10:30 HC-W112 T
ECONOMIC 4492G 09:30 11:30 HC-W112 H
ECONOMIC 4492G 19:00 22:00 KC-LH105C M
ECONOMIC 4492G 11:30 13:30 UCC-61 T
ECONOMIC 4492G 11:30 12:30 UCC-61 H
ECONOMIC 4492G 09:30 10:30 SSC-3026 M
ECONOMIC 4492G 09:30 11:30 SSC-3026 W
ECONOMIC 4492G 09:30 11:00 KC-BH103 M
ECONOMIC 4492G 09:30 11:00 KC-SA150 W
ECONOMIC 4492G 14:30 16:00 KC-LH105A M
ECONOMIC 4492G 14:30 16:00 KC-W170 W
ECONOMIC 4492G 09:30 11:00 KC-KC004 M
ECONOMIC 4492G 09:30 11:00 KC-BH103 W
ECONOMIC 4492G 12:30 14:30 SSC-3010 M
ECONOMIC 4492G 12:30 13:30 SSC-3010 W
ECONOMIC 4492G 10:30 13:30 HC-W102 T
ECONOMIC 4492G 09:30 11:00 KC-C106 T
ECONOMIC 4492G 09:30 11:00 KC-W178 H
ECONOMIC 4492G 12:00 13:30 KC-DL012 M
ECONOMIC 4492G 12:00 13:30 KC-W045 W
ECONOMIC 4492G 09:30 11:30 SSC-2024 T
ECONOMIC 4492G 09:30 10:30 SSC-2024 H
ECONOMIC 4492G 14:30 15:30 HC-V210 MWF
ECONOMIC 4492G 11:30 13:30 UCC-54B T
ECONOMIC 4492G 11:30 12:30 UCC-54B H
ECONOMIC 4492G 08:30 10:30 SSC-2028 M
ECONOMIC 4492G 08:30 09:30 SSC-2028 W
ECONOMIC 4492G 08:30 10:00 KC-KC006 T
ECONOMIC 4492G 08:30 10:00 KC-BH107 H
ECONOMIC 4492G 14:30 16:30 TC-204 M
ECONOMIC 4492G 15:30 16:30 TC-204 W
ECONOMIC 4492G 09:30 11:30 FNB-2240 T
ECONOMIC 4492G 09:30 10:30 SSC-2032 H
ECONOMIC 4492G 13:30 15:30 FNB-1200 T
ECONOMIC 4492G 13:30 14:30 FNB-1200 H
ECONOMIC 4492G 13:30 15:30 UCC-54B M
ECONOMIC 4492G 13:30 14:30 UCC-54B W
ECONOMIC 4492G 11:30 13:00 KC-DL012 T
ECONOMIC 4492G 11:30 13:00 KC-KC006 H
ECONOMIC 4492G 18:00 21:00 HC-A1 M
ECONOMIC 4492G 16:30 18:00 KC-DL012 M
ECONOMIC 4492G 13:30 15:00 KC-W175 W
ECONOMIC 4492G 18:30 21:30 SSC-3018 M
ECONOMIC 4492G 13:30 16:30 HC-W17 T
ECONOMIC 4492G 11:30 12:30 WL-258 M
ECONOMIC 4492G 11:30 13:30 WL-258 W
ECONOMIC 4492G 12:30 13:30 UCC-60 T
ECONOMIC 4492G 11:30 13:30 UCC-60 H
ECONOMIC 4492G 14:30 15:30 UCC-58 M
ECONOMIC 4492G 13:30 15:30 UCC-58 W
ECONOMIC 4492G 09:30 11:30 SSC-2028 T
ECONOMIC 4492G 09:30 10:30 SSC-2028 H
ECONOMIC 4492G 08:30 09:30 HC-V207 T
ECONOMIC 4492G 08:30 10:30 HC-V207 H
ECONOMIC 4492G 18:30 21:30 KC-BH103 M
ECONOMIC 4492G 18:00 21:00 KC-W174 H
ECONOMIC 4492G 11:30 12:30 HC-W103 T
ECONOMIC 4492G 13:30 15:30 HC-W103 H
ECONOMIC 4492G 11:30 13:00 KC-DL012 T
ECONOMIC 4492G 11:30 13:00 KC-W045 H
ECONOMIC 4492G 12:30 14:30 SSC-3014 M
ECONOMIC 4492G 13:30 14:30 SSC-3014 W
ECONOMIC 4492G 10:30 12:30 UCC-63 M
ECONOMIC 4492G 10:30 11:30 SSC-1032 W
ECONOMIC 4492G 19:00 22:00 HC-W101 T
ECONOMIC 4492G 10:30 11:30 SSC-3022 T
ECONOMIC 4492G 10:30 12:30 P&AB-148 H
ECONOMIC 4492G 16:30 17:30 UCC-59 T
ECONOMIC 4492G 16:30 18:30 UCC-59 H
ECONOMIC 4492G 11:30 14:30 KC-W173 F
ECONOMIC 4492G 11:30 12:30 HC-W4 M
ECONOMIC 4492G 11:30 13:30 HC-W4 W
ECONOMIC 4492G 13:30 16:30 HC-W17 T
ECONOMIC 4492G 11:30 12:30 HC-W106 W
ECONOMIC 4492G 11:30 13:30 HC-W106 F
ECE 4469B 13:30 14:30 SEB-2200 W
ECE 4469B 13:30 15:30 SEB-2200 F
ECE 4469B 16:30 18:30 SH-2316 W
ECE 4469B 18:30 19:30 SEB-2100 T
ECE 4469B 08:30 10:30 HSB-236 H
ECE 4469B 15:30 18:30 SEB-3107 W
ECE 4469B 08:30 11:30 SEB-3107 F
ECE 4469B 08:30 11:30 SEB-3107 W
ECE 4469B 14:30 15:30 SSC-2032 M
ECE 4469B 09:30 11:30 NS-7 W
ECE 4469B 13:30 15:30 SEB-2202 H
ECE 4469B 17:30 20:30 SEB-1200 M
ECE 4469B 16:30 18:30 SEB-1200 W
ECE 4469B 14:30 16:30 SEB-2202 T
ECE 4469B 09:30 10:30 SEB-2202 H
ECE 4469B 17:30 18:30 SEB-2202 T
ECE 4469B 17:30 18:30 SEB-1059 MW
ECE 4469B 16:30 17:30 SEB-2200 H
ECE 4469B 10:30 12:30 3M-3250 T
ECE 4469B 13:30 16:30 SEB-3107 T
ECE 4469B 18:30 21:30 SEB-3107 M
ECE 4469B 08:30 11:30 SEB-3107 H
ECE 4469B 12:30 15:30 SEB-3107 W
ECE 4469B 14:30 15:30 SEB-2202 W
ECE 4469B 15:30 16:30 KB-K106 M
ECE 4469B 13:30 16:30 SEB-3107 H
ECE 4469B 09:30 12:30 SEB-3107 H
ECE 4469B 13:30 16:30 SEB-3107 T
ECE 4469B 12:30 13:30 UCC-37 T
ECE 4469B 16:30 19:30 SEB-3107 H
ECE 4469B 11:30 14:30 SEB-3107 M
ECE 4469B 11:30 14:30 SEB-3107 F
ECE 4469B 10:30 11:30 SEB-2202 F
ECE 4469B 15:30 16:30 SSC-2036 T
ECE 4469B 11:30 13:30 HSB-236 F
ECE 4469B 19:00 22:00 SEB-3107 T
ECE 4469B 19:00 22:00 SEB-3107 W
ECE 4469B 16:30 18:30 HSB-35 M
ECE 4469B 12:30 13:30 HSB-240 T
ECE 4469B 14:30 15:30 UCC-56 M
ECE 4469B 10:30 11:30 NSC-1 T
ECE 4469B 15:30 17:30 SEB-1059 F
ECE 4469B 10:30 11:30 WSC-55 W
ECE 4469B 13:30 16:30 SEB-3097 T
ECE 4469B 13:30 16:30 SEB-3099 T
ECE 4469B 13:30 16:30 SEB-3097 H
ECE 4469B 13:30 16:30 SEB-3099 H
ECE 4469B 09:30 12:30 SEB-3097 H
ECE 4469B 09:30 12:30 SEB-3099 H
ECE 4469B 10:30 13:30 SEB-3097 M
ECE 4469B 10:30 13:30 SEB-3099 M
ECE 4469B 16:30 19:30 SEB-3097 H
ECE 4469B 16:30 19:30 SEB-3099 H
ECE 4469B 15:30 18:30 SEB-3097 M
ECE 4469B 15:30 18:30 SEB-3099 M
ECE 4469B 09:30 11:30 SEB-2200 M
ECE 4469B 09:30 10:30 SEB-2200 W
ECE 4469B 16:30 19:30 SEB-3100 H
ECE 4469B 18:30 21:30 SEB-3100 W
ECE 4469B 08:30 11:30 SEB-3100 F
ECE 4469B 09:30 11:30 SEB-2200 M
ECE 4469B 09:30 10:30 SEB-2200 W
ECE 4469B 09:30 12:30 SEB-3100 H
ECE 4469B 18:30 21:30 SEB-3100 T
ECE 4469B 14:30 17:30 SEB-3100 W
ECE 4469B 14:30 16:30 SEB-1200 W
ECE 4469B 14:30 15:30 SEB-2200 F
ECE 4469B 16:30 19:30 SEB-1004 H
ECE 4469B 11:30 14:30 SEB-1004 F
ECE 4469B 08:30 11:30 SEB-1004 T
ECE 4469B 14:30 16:30 SEB-1200 W
ECE 4469B 14:30 15:30 SEB-2200 F
ECE 4469B 13:30 16:30 SEB-1004 H
ECE 4469B 08:30 11:30 SEB-1004 W
ECE 4469B 12:30 15:30 SEB-1004 M
ECE 4469B 08:30 10:30 AHB-1R40 T
ECE 4469B 08:30 09:30 AHB-1R40 H
ECE 4469B 18:30 21:30 SEB-2093 M
ECE 4469B 09:30 12:30 SEB-2093 H
ECE 4469B 08:30 10:30 AHB-1R40 T
ECE 4469B 08:30 09:30 AHB-1R40 H
ECE 4469B 16:30 19:30 SEB-2093 H
ECE 4469B 15:30 18:30 SEB-2093 M
ECE 4469B 13:30 16:30 SEB-2093 T
ECE 4469B 08:30 10:30 SSC-3024 M
ECE 4469B 13:30 14:30 UCC-41 W
ECE 4469B 13:30 16:30 SEB-2093 H
ECE 4469B 08:30 11:30 SEB-2093 F
ECE 4469B 12:30 13:30 UCC-37 W
ECE 4469B 17:30 18:30 SEB-2202 M
ECE 4469B 14:30 16:30 SEB-3109 T
ECE 4469B 10:30 11:30 SEB-2202 M
ECE 4469B 10:30 11:30 HSB-35 W
ECE 4469B 14:30 16:30 SEB-1200 H
ECE 4469B 14:30 17:30 SEB-3107 F
ECE 4469B 14:30 17:30 SEB-3107 W
ECE 4469B 16:30 19:30 SEB-3107 H
ECE 4469B 14:30 15:30 HSB-236 M
ECE 4469B 13:30 15:30 HSB-11 M
ECE 4469B 17:30 18:30 SEB-3109 W
ECE 4469B 13:30 16:30 SEB-1012 H
ECE 4469B 08:30 11:30 SEB-1012 F
ECE 4469B 11:30 13:30 AHB-1B06 T
ECE 4469B 11:30 12:30 3M-3250 H
ECE 4469B 08:30 11:30 SEB-3099 F
ECE 4469B 11:30 14:30 SEB-3099 M
ECE 4469B 18:30 21:30 SEB-3099 T
ECE 4469B 19:00 22:00 SEB-3099 M
ECE 4469B 08:30 11:30 SEB-3099 W
ECE 4469B 16:30 17:30 SH-2317 W
ECE 4469B 13:30 14:30 NS-7 MWF
ECE 4469B 08:30 11:30 SEB-3107 M
ECE 4469B 08:30 11:30 SEB-3107 F
ECE 4469B 15:30 17:30 AHB-1R40 M
ECE 4469B 17:30 18:30 NSC-1 T
ECE 4469B 18:30 21:30 SEB-3097 W
ECE 4469B 18:30 21:30 SEB-3099 W
ECE 4469B 08:30 11:30 SEB-3099 H
ECE 4469B 11:30 14:30 SEB-3099 F
ECE 4469B 13:30 16:30 SEB-3099 T
ECE 4469B 13:30 16:30 SEB-3097 T
ECE 4469B 09:30 12:30 SEB-3097 T
ECE 4469B 15:30 17:30 AHB-1R40 M
ECE 4469B 17:30 18:30 NSC-1 T
ECE 4469B 16:30 19:30 SEB-3099 H
ECE 4469B 13:30 16:30 SEB-3097 H
ECE 4469B 16:30 19:30 SEB-3097 H
ECE 4469B 08:30 11:30 SEB-3097 H
ECE 4469B 11:30 14:30 SEB-3097 F
ECE 4469B 08:30 09:30 SEB-2099 T
ECE 4469B 08:30 10:30 SEB-2099 H
ECE 4469B 13:30 16:30 SEB-3099 W
ECE 4469B 17:30 20:30 SEB-3099 F
ECE 4469B 17:30 19:30 HSB-9 M
ECE 4469B 10:30 11:30 SEB-2200 W
ECE 4469B 12:30 15:30 SEB-3099 F
ECE 4469B 12:30 15:30 SEB-3097 W
ECE 4469B 11:30 13:30 UCC-54A M
ECE 4469B 10:30 11:30 SEB-2100 H
ECE 4469B 14:30 17:30 SEB-3099 M
ECE 4469B 08:30 11:30 SEB-3097 M
ECE 4469B 08:30 10:30 UCC-66 M
ECE 4469B 15:30 18:30 SEB-1004 W
ECE 4469B 18:30 20:30 UCC-66 M
ECE 4469B 15:30 18:30 SEB-1011 W
ECE 4469B 13:30 15:30 UCC-54B T
ECE 4469B 13:30 14:30 UCC-54B H
ECE 4469B 18:30 21:30 SEB-1056 M
ECE 4469B 09:30 12:30 SEB-1012 T
ECE 4469B 08:30 09:30 NCB-113 W
ECE 4469B 08:30 10:30 SEB-1059 F
ECE 4469B 11:30 13:30 TEB-244 F
ECE 4469B 08:30 10:30 TEB-244 M
ECE 4469B 08:30 10:30 TEB-244 T
ECE 4469B 11:30 13:30 TEB-244 W
ECE 4469B 18:30 20:30 TEB-244 T
ECE 4469B 18:30 20:30 TEB-244 W
ECE 4469B 18:30 20:30 TEB-244 H
ECE 4469B 10:30 12:30 AHB-1B08 T
ECE 4469B 14:30 15:30 SEB-2202 F
ECE 4469B 09:30 10:30 SEB-3109 W
ECE 4469B 14:30 15:30 AHB-1B08 M
ECE 4469B 12:30 14:30 FNB-3210 T
ECE 4469B 14:30 15:30 SEB-2099 T
ECE 4469B 13:30 15:30 SEB-1056 H
ECE 4469B 17:30 18:30 SEB-1200 M
ECE 4469B 09:30 10:30 SEB-2200 H
ECE 4469B 10:30 11:30 SEB-1200 F
ECE 4469B 09:30 10:30 HSB-236 MWF
ECE 4469B 14:30 15:30 SEB-2099 M
ECE 4469B 13:30 15:30 SEB-2099 W
ECE 4469B 09:30 12:30 TEB-318 H
ECE 4469B 09:30 12:30 TEB-318 W
ECE 4469B 08:30 09:30 SEB-1200 W
ECE 4469B 08:30 10:30 SEB-1200 F
ECE 4469B 12:30 15:30 SEB-2093 W
ECE 4469B 13:30 16:30 SEB-2093 H
ECE 4469B 17:30 18:30 SEB-2100 T
ECE 4469B 12:30 14:30 HSB-35 F
ECE 4469B 13:30 16:30 SEB-3100 T
ECE 4469B 10:30 13:30 SEB-3100 W
ECE 4469B 13:30 16:30 SEB-3100 W
ECE 4469B 08:30 11:30 SEB-3100 H
ECE 4469B 08:30 11:30 SEB-3100 F
ECE 4469B 16:30 19:30 SEB-3100 W
ECE 4469B 12:30 15:30 SEB-3100 M
ECE 4469B 10:30 11:30 SEB-1056 W
ECE 4469B 15:30 17:30 UCC-67 H
ECE 4469B 13:30 14:30 SH-3305 H
ECE 4469B 10:30 12:30 TEB-318 H
ECE 4469B 15:30 17:30 TEB-318 M
ECE 4469B 08:30 10:30 TEB-318 M
ECE 4469B 10:30 12:30 FNB-1250 M
ECE 4469B 10:30 11:30 FNB-1250 W
ECE 4469B 13:30 16:30 SEB-3100 H
ECE 4469B 09:30 12:30 SEB-3100 T
ECE 4469B 16:30 19:30 SEB-3100 H
ECE 4469B 14:30 17:30 SEB-3100 F
ECE 4469B 15:30 18:30 SEB-3100 M
ENGSCI 4499 08:30 09:30 NS-145 MWF
ENGSCI 4499 12:30 14:30 TC-205 T
ENGSCI 4499 12:30 14:30 TC-203 T
ENGSCI 4499 12:30 14:30 UCC-41 T
ENGSCI 4499 12:30 14:30 SSC-3028 T
ENGSCI 4499 12:30 14:30 KB-K106 T
ENGSCI 4499 12:30 14:30 AHB-1B04 T
ENGSCI 4499 08:30 09:30 NS-145 MWF
ENGSCI 4499 12:30 14:30 TC-205 T
ENGSCI 4499 12:30 14:30 TC-203 T
ENGSCI 4499 12:30 14:30 WSC-240 T
ENGSCI 4499 12:30 14:30 KB-K106 T
ENGSCI 4499 12:30 14:30 FNB-1200 T
ENGSCI 4499 16:30 17:30 TC-141 M
ENGSCI 4499 09:30 10:30 MC-110 H
ENGSCI 4499 15:30 17:30 SH-2317 H
ENGSCI 4499 13:30 15:30 FNB-1250 H
ENGSCI 4499 16:30 17:30 WSC-55 M
ENGSCI 4499 09:30 10:30 NSC-1 H
ENGSCI 4499 13:30 15:30 FNB-3210 H
ENGSCI 4499 16:30 17:30 3M-3250 W
ENGSCI 4499 13:30 14:30 3M-3250 H
ENGSCI 4499 08:30 10:30 SH-2316 H
ENGSCI 4499 10:30 11:30 AHB-1R40 MWF
ENGSCI 4499 18:30 20:30 SEB-1011 T
